Year,Port Name,Cargo Code,Cargo Name,Cargo Group Code,Cargo Group Name,Direction,Tonnage,Units,TEU,Published Port Lat,Published Port Long,,
2001,Cromarty Firth,69,Other mobile non self-propelled units,50,Ro-Ro Non-SP,Outwards,0,0,0,57.68333333,-4.033333333,,
2001,Cromarty Firth,92,Iron and steel products,90,Other General Cargo,Inwards,17,0,0,57.68333333,-4.033333333,,
2001,Cromarty Firth,92,Iron and steel products,90,Other General Cargo,Outwards,40,0,0,57.68333333,-4.033333333,,
2001,Cromarty Firth,99,Other general cargo & containers <20',90,Other General Cargo,Inwards,24,0,0,57.68333333,-4.033333333,,
2001,Cromarty Firth,99,Other general cargo & containers <20',90,Other General Cargo,Outwards,14,0,0,57.68333333,-4.033333333,,
2001,Cromarty Firth,100,All Main Freight,0,Main Freight,Inwards,3,1,0,57.68333333,-4.033333333,,
2001,Cromarty Firth,100,All Main Freight,0,Main Freight,Outwards,8,1,0,57.68333333,-4.033333333,,
2001,Dover,1,All Cargo,1,All Cargo,Inwards,12154,2157,0,51.1251275,1.3134228,,
2001,Dover,1,All Cargo,1,All Cargo,Outwards,6920,2148,1,51.1251275,1.3134228,,
2001,Dover,23,"Agricultural products (eg grain, soya, tapioca)",20,Dry Bulk,Outwards,10,0,0,51.1251275,1.3134228,,
2001,Dover,29,Other dry bulk,20,Dry Bulk,Inwards,219,0,0,51.1251275,1.3134228,,
2001,Dover,31,20' freight units,30,Lo-Lo,Inwards,0,0,0,51.1251275,1.3134228,,
2001,Dover,31,20' freight units,30,Lo-Lo,Outwards,0,0,0,51.1251275,1.3134228,,
2001,Dover,32,40' freight units,30,Lo-Lo,Inwards,2,0,0,51.1251275,1.3134228,,
2001,Dover,32,40' freight units,30,Lo-Lo,Outwards,2,1,1,51.1251275,1.3134228,,
2001,Dover,33,Freight units >20' & <40',30,Lo-Lo,Outwards,0,0,0,51.1251275,1.3134228,,
2001,Dover,51,Road goods vehicles with or without accompanying trailers,50,Ro-Ro Self-Prop,Inwards,11253,1049,0,51.1251275,1.3134228,,
2001,Dover,51,Road goods vehicles with or without accompanying trailers,50,Ro-Ro Self-Prop,Outwards,6651,906,0,51.1251275,1.3134228,,
2001,Dover,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Inwards,0,983,0,51.1251275,1.3134228,,
2001,Dover,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Outwards,0,1130,0,51.1251275,1.3134228,,
2001,Dover,53,Passenger buses,50,Ro-Ro Self-Prop,Inwards,0,73,0,51.1251275,1.3134228,,
2001,Dover,53,Passenger buses,50,Ro-Ro Self-Prop,Outwards,0,72,0,51.1251275,1.3134228,,
2001,Dover,54,Import/Export motor vehicles,50,Ro-Ro Self-Prop,Inwards,1,1,0,51.1251275,1.3134228,,
2001,Dover,54,Import/Export motor vehicles,50,Ro-Ro Self-Prop,Outwards,1,1,0,51.1251275,1.3134228,,
2001,Dover,59,Other mobile self-propelled units,50,Ro-Ro Self-Prop,Inwards,11,8,0,51.1251275,1.3134228,,
2001,Dover,59,Other mobile self-propelled units,50,Ro-Ro Self-Prop,Outwards,7,5,0,51.1251275,1.3134228,,
2001,Dover,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Inwards,467,38,0,51.1251275,1.3134228,,
2001,Dover,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Outwards,235,31,0,51.1251275,1.3134228,,
2001,Dover,62,"Unaccompanied caravans and other road, agricultural and industrial vehicles",50,Ro-Ro Non-SP,Inwards,3,2,0,51.1251275,1.3134228,,
2001,Dover,62,"Unaccompanied caravans and other road, agricultural and industrial vehicles",50,Ro-Ro Non-SP,Outwards,5,2,0,51.1251275,1.3134228,,
2001,Dover,63,"Rail wagons, shipborne port to port trailers, and shipborne barges engaged in goods transport",50,Ro-Ro Non-SP,Inwards,13,1,0,51.1251275,1.3134228,,
2001,Dover,63,"Rail wagons, shipborne port to port trailers, and shipborne barges engaged in goods transport",50,Ro-Ro Non-SP,Outwards,4,1,0,51.1251275,1.3134228,,
2001,Dover,69,Other mobile non self-propelled units,50,Ro-Ro Non-SP,Inwards,0,0,0,51.1251275,1.3134228,,
2001,Dover,69,Other mobile non self-propelled units,50,Ro-Ro Non-SP,Outwards,0,0,0,51.1251275,1.3134228,,
2001,Dover,92,Iron and steel products,90,Other General Cargo,Inwards,1,0,0,51.1251275,1.3134228,,
2001,Dover,92,Iron and steel products,90,Other General Cargo,Outwards,0,0,0,51.1251275,1.3134228,,
2001,Dover,99,Other general cargo & containers <20',90,Other General Cargo,Inwards,184,0,0,51.1251275,1.3134228,,
2001,Dover,99,Other general cargo & containers <20',90,Other General Cargo,Outwards,5,0,0,51.1251275,1.3134228,,
2001,Dover,100,All Main Freight,0,Main Freight,Inwards,11736,1088,0,51.1251275,1.3134228,,
2001,Dover,100,All Main Freight,0,Main Freight,Outwards,6891,938,1,51.1251275,1.3134228,,
2001,Dundee,1,All Cargo,1,All Cargo,Inwards,829,0,0,56.46196324,-2.952554173,,
2001,Dundee,1,All Cargo,1,All Cargo,Outwards,272,0,0,56.46196324,-2.952554173,,
2001,Dundee,12,Crude oil,10,Liquid Bulk,Inwards,307,0,0,56.46196324,-2.952554173,,
2001,Dundee,13,Oil products,10,Liquid Bulk,Inwards,56,0,0,56.46196324,-2.952554173,,
2001,Dundee,13,Oil products,10,Liquid Bulk,Outwards,130,0,0,56.46196324,-2.952554173,,
2001,Dundee,22,Coal,20,Dry Bulk,Inwards,1,0,0,56.46196324,-2.952554173,,
2001,Dundee,23,"Agricultural products (eg grain, soya, tapioca)",20,Dry Bulk,Inwards,15,0,0,56.46196324,-2.952554173,,
2001,Dundee,23,"Agricultural products (eg grain, soya, tapioca)",20,Dry Bulk,Outwards,109,0,0,56.46196324,-2.952554173,,
2001,Dundee,29,Other dry bulk,20,Dry Bulk,Inwards,154,0,0,56.46196324,-2.952554173,,
2001,Dundee,29,Other dry bulk,20,Dry Bulk,Outwards,2,0,0,56.46196324,-2.952554173,,
2001,Dundee,91,Forestry products,90,Other General Cargo,Inwards,286,0,0,56.46196324,-2.952554173,,
2001,Dundee,91,Forestry products,90,Other General Cargo,Outwards,0,0,0,56.46196324,-2.952554173,,
2001,Dundee,92,Iron and steel products,90,Other General Cargo,Outwards,0,0,0,56.46196324,-2.952554173,,
2001,Dundee,99,Other general cargo & containers <20',90,Other General Cargo,Inwards,11,0,0,56.46196324,-2.952554173,,
2001,Dundee,99,Other general cargo & containers <20',90,Other General Cargo,Outwards,30,0,0,56.46196324,-2.952554173,,
2001,Felixstowe,1,All Cargo,1,All Cargo,Inwards,16830,1134,1434,51.9642959,1.3289938,,
2001,Felixstowe,1,All Cargo,1,All Cargo,Outwards,11523,1116,1405,51.9642959,1.3289938,,
2001,Felixstowe,11,Liquefied gas,10,Liquid Bulk,Inwards,59,0,0,51.9642959,1.3289938,,
2001,Felixstowe,13,Oil products,10,Liquid Bulk,Inwards,9,0,0,51.9642959,1.3289938,,
2001,Felixstowe,19,Other liquid bulk products,10,Liquid Bulk,Inwards,130,0,0,51.9642959,1.3289938,,
2001,Felixstowe,19,Other liquid bulk products,10,Liquid Bulk,Outwards,3,0,0,51.9642959,1.3289938,,
2001,Felixstowe,23,"Agricultural products (eg grain, soya, tapioca)",20,Dry Bulk,Inwards,2,0,0,51.9642959,1.3289938,,
2001,Felixstowe,31,20' freight units,30,Lo-Lo,Inwards,6249,439,439,51.9642959,1.3289938,,
2001,Felixstowe,31,20' freight units,30,Lo-Lo,Outwards,4931,435,435,51.9642959,1.3289938,,
2001,Felixstowe,32,40' freight units,30,Lo-Lo,Inwards,6719,488,976,51.9642959,1.3289938,,
2001,Felixstowe,32,40' freight units,30,Lo-Lo,Outwards,4437,477,954,51.9642959,1.3289938,,
2001,Felixstowe,33,Freight units >20' & <40',30,Lo-Lo,Inwards,16,1,1,51.9642959,1.3289938,,
2001,Felixstowe,33,Freight units >20' & <40',30,Lo-Lo,Outwards,8,0,1,51.9642959,1.3289938,,
2001,Felixstowe,34,Freight units >40',30,Lo-Lo,Inwards,85,7,17,51.9642959,1.3289938,,
2001,Felixstowe,34,Freight units >40',30,Lo-Lo,Outwards,55,7,16,51.9642959,1.3289938,,
2001,Felixstowe,51,Road goods vehicles with or without accompanying trailers,50,Ro-Ro Self-Prop,Inwards,384,29,0,51.9642959,1.3289938,,
2001,Felixstowe,51,Road goods vehicles with or without accompanying trailers,50,Ro-Ro Self-Prop,Outwards,278,30,0,51.9642959,1.3289938,,
2001,Felixstowe,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Inwards,0,0,0,51.9642959,1.3289938,,
2001,Felixstowe,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Outwards,0,0,0,51.9642959,1.3289938,,
2001,Felixstowe,54,Import/Export motor vehicles,50,Ro-Ro Self-Prop,Inwards,1,0,0,51.9642959,1.3289938,,
2001,Felixstowe,54,Import/Export motor vehicles,50,Ro-Ro Self-Prop,Outwards,1,1,0,51.9642959,1.3289938,,
2001,Felixstowe,59,Other mobile self-propelled units,50,Ro-Ro Self-Prop,Inwards,7,0,0,51.9642959,1.3289938,,
2001,Felixstowe,59,Other mobile self-propelled units,50,Ro-Ro Self-Prop,Outwards,3,0,0,51.9642959,1.3289938,,
2001,Felixstowe,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Inwards,2316,157,0,51.9642959,1.3289938,,
2001,Felixstowe,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Outwards,1697,156,0,51.9642959,1.3289938,,
2001,Felixstowe,62,"Unaccompanied caravans and other road, agricultural and industrial vehicles",50,Ro-Ro Non-SP,Inwards,17,1,0,51.9642959,1.3289938,,
2001,Felixstowe,62,"Unaccompanied caravans and other road, agricultural and industrial vehicles",50,Ro-Ro Non-SP,Outwards,3,0,0,51.9642959,1.3289938,,
2001,Felixstowe,63,"Rail wagons, shipborne port to port trailers, and shipborne barges engaged in goods transport",50,Ro-Ro Non-SP,Inwards,128,10,0,51.9642959,1.3289938,,
2001,Felixstowe,63,"Rail wagons, shipborne port to port trailers, and shipborne barges engaged in goods transport",50,Ro-Ro Non-SP,Outwards,85,10,0,51.9642959,1.3289938,,
2001,Felixstowe,69,Other mobile non self-propelled units,50,Ro-Ro Non-SP,Inwards,0,0,0,51.9642959,1.3289938,,
2001,Felixstowe,91,Forestry products,90,Other General Cargo,Inwards,699,0,0,51.9642959,1.3289938,,
2001,Felixstowe,91,Forestry products,90,Other General Cargo,Outwards,0,0,0,51.9642959,1.3289938,,
2001,Felixstowe,92,Iron and steel products,90,Other General Cargo,Inwards,1,0,0,51.9642959,1.3289938,,
2001,Felixstowe,92,Iron and steel products,90,Other General Cargo,Outwards,3,0,0,51.9642959,1.3289938,,
2001,Felixstowe,99,Other general cargo & containers <20',90,Other General Cargo,Inwards,8,0,0,51.9642959,1.3289938,,
2001,Felixstowe,99,Other general cargo & containers <20',90,Other General Cargo,Outwards,20,0,0,51.9642959,1.3289938,,
2001,Felixstowe,100,All Main Freight,0,Main Freight,Inwards,15897,1132,1434,51.9642959,1.3289938,,
2001,Felixstowe,100,All Main Freight,0,Main Freight,Outwards,11492,1116,1405,51.9642959,1.3289938,,
2001,Fishguard,1,All Cargo,1,All Cargo,Inwards,147,96,0,51.993364,-4.976783,,
2001,Fishguard,1,All Cargo,1,All Cargo,Outwards,194,115,0,51.993364,-4.976783,,
2001,Fishguard,51,Road goods vehicles with or without accompanying trailers,50,Ro-Ro Self-Prop,Inwards,109,10,0,51.993364,-4.976783,,
2001,Fishguard,51,Road goods vehicles with or without accompanying trailers,50,Ro-Ro Self-Prop,Outwards,133,10,0,51.993364,-4.976783,,
2001,Fishguard,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Inwards,0,81,0,51.993364,-4.976783,,
2001,Fishguard,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Outwards,0,99,0,51.993364,-4.976783,,
2001,Fishguard,53,Passenger buses,50,Ro-Ro Self-Prop,Inwards,0,1,0,51.993364,-4.976783,,
2001,Fishguard,53,Passenger buses,50,Ro-Ro Self-Prop,Outwards,0,2,0,51.993364,-4.976783,,
2001,Fishguard,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Inwards,36,3,0,51.993364,-4.976783,,
2001,Fishguard,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Outwards,59,4,0,51.993364,-4.976783,,
2001,Fishguard,62,"Unaccompanied caravans and other road, agricultural and industrial vehicles",50,Ro-Ro Non-SP,Inwards,3,1,0,51.993364,-4.976783,,
2001,Fishguard,62,"Unaccompanied caravans and other road, agricultural and industrial vehicles",50,Ro-Ro Non-SP,Outwards,2,1,0,51.993364,-4.976783,,
2001,Fishguard,100,All Main Freight,0,Main Freight,Inwards,144,13,0,51.993364,-4.976783,,
2001,Fishguard,100,All Main Freight,0,Main Freight,Outwards,192,14,0,51.993364,-4.976783,,
2001,Fleetwood,1,All Cargo,1,All Cargo,Inwards,833,69,0,53.9219585,-3.0327286,,
2001,Fleetwood,1,All Cargo,1,All Cargo,Outwards,775,72,0,53.9219585,-3.0327286,,
2001,Fleetwood,33,Freight units >20' & <40',30,Lo-Lo,Inwards,0,0,0,53.9219585,-3.0327286,,
2001,Fleetwood,51,Road goods vehicles with or without accompanying trailers,50,Ro-Ro Self-Prop,Inwards,285,23,0,53.9219585,-3.0327286,,
2001,Fleetwood,51,Road goods vehicles with or without accompanying trailers,50,Ro-Ro Self-Prop,Outwards,235,22,0,53.9219585,-3.0327286,,
2001,Fleetwood,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Inwards,0,4,0,53.9219585,-3.0327286,,
2001,Fleetwood,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Outwards,0,4,0,53.9219585,-3.0327286,,
2001,Fleetwood,59,Other mobile self-propelled units,50,Ro-Ro Self-Prop,Inwards,7,1,0,53.9219585,-3.0327286,,
2001,Fleetwood,59,Other mobile self-propelled units,50,Ro-Ro Self-Prop,Outwards,12,4,0,53.9219585,-3.0327286,,
2001,Fleetwood,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Inwards,529,40,0,53.9219585,-3.0327286,,
2001,Fleetwood,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Outwards,493,39,0,53.9219585,-3.0327286,,
2001,Fleetwood,62,"Unaccompanied caravans and other road, agricultural and industrial vehicles",50,Ro-Ro Non-SP,Inwards,0,0,0,53.9219585,-3.0327286,,
2001,Fleetwood,62,"Unaccompanied caravans and other road, agricultural and industrial vehicles",50,Ro-Ro Non-SP,Outwards,6,1,0,53.9219585,-3.0327286,,
2001,Fleetwood,69,Other mobile non self-propelled units,50,Ro-Ro Non-SP,Inwards,12,1,0,53.9219585,-3.0327286,,
2001,Fleetwood,69,Other mobile non self-propelled units,50,Ro-Ro Non-SP,Outwards,29,2,0,53.9219585,-3.0327286,,
2001,Fleetwood,100,All Main Freight,0,Main Freight,Inwards,814,63,0,53.9219585,-3.0327286,,
2001,Fleetwood,100,All Main Freight,0,Main Freight,Outwards,728,61,0,53.9219585,-3.0327286,,
2001,Forth,1,All Cargo,1,All Cargo,Inwards,4972,40,69,55.955811,-3.002736,,
2001,Forth,1,All Cargo,1,All Cargo,Outwards,36635,50,85,55.955811,-3.002736,,
2001,Forth,11,Liquefied gas,10,Liquid Bulk,Inwards,95,0,0,55.955811,-3.002736,,
2001,Forth,11,Liquefied gas,10,Liquid Bulk,Outwards,3419,0,0,55.955811,-3.002736,,
2001,Forth,12,Crude oil,10,Liquid Bulk,Inwards,50,0,0,55.955811,-3.002736,,
2001,Forth,12,Crude oil,10,Liquid Bulk,Outwards,26625,0,0,55.955811,-3.002736,,
2001,Forth,13,Oil products,10,Liquid Bulk,Inwards,2451,0,0,55.955811,-3.002736,,
2001,Forth,13,Oil products,10,Liquid Bulk,Outwards,5120,0,0,55.955811,-3.002736,,
2001,Forth,19,Other liquid bulk products,10,Liquid Bulk,Inwards,355,0,0,55.955811,-3.002736,,
2001,Forth,19,Other liquid bulk products,10,Liquid Bulk,Outwards,329,0,0,55.955811,-3.002736,,
2001,Forth,21,Ores,20,Dry Bulk,Inwards,268,0,0,55.955811,-3.002736,,
2001,Forth,22,Coal,20,Dry Bulk,Outwards,2,0,0,55.955811,-3.002736,,
2001,Forth,23,"Agricultural products (eg grain, soya, tapioca)",20,Dry Bulk,Inwards,283,0,0,55.955811,-3.002736,,
2001,Forth,23,"Agricultural products (eg grain, soya, tapioca)",20,Dry Bulk,Outwards,54,0,0,55.955811,-3.002736,,
2001,Forth,29,Other dry bulk,20,Dry Bulk,Inwards,317,0,0,55.955811,-3.002736,,
2001,Forth,29,Other dry bulk,20,Dry Bulk,Outwards,296,0,0,55.955811,-3.002736,,
2001,Forth,31,20' freight units,30,Lo-Lo,Inwards,75,10,10,55.955811,-3.002736,,
2001,Forth,31,20' freight units,30,Lo-Lo,Outwards,51,9,9,55.955811,-3.002736,,
2001,Forth,32,40' freight units,30,Lo-Lo,Inwards,237,23,45,55.955811,-3.002736,,
2001,Forth,32,40' freight units,30,Lo-Lo,Outwards,207,24,48,55.955811,-3.002736,,
2001,Forth,33,Freight units >20' & <40',30,Lo-Lo,Inwards,44,5,7,55.955811,-3.002736,,
2001,Forth,33,Freight units >20' & <40',30,Lo-Lo,Outwards,144,13,19,55.955811,-3.002736,,
2001,Forth,34,Freight units >40',30,Lo-Lo,Inwards,40,3,8,55.955811,-3.002736,,
2001,Forth,34,Freight units >40',30,Lo-Lo,Outwards,34,4,9,55.955811,-3.002736,,
2001,Forth,54,Import/Export motor vehicles,50,Ro-Ro Self-Prop,Inwards,3,0,0,55.955811,-3.002736,,
2001,Forth,91,Forestry products,90,Other General Cargo,Inwards,386,0,0,55.955811,-3.002736,,
2001,Forth,91,Forestry products,90,Other General Cargo,Outwards,26,0,0,55.955811,-3.002736,,
2001,Forth,92,Iron and steel products,90,Other General Cargo,Inwards,327,0,0,55.955811,-3.002736,,
2001,Forth,92,Iron and steel products,90,Other General Cargo,Outwards,284,0,0,55.955811,-3.002736,,
2001,Forth,99,Other general cargo & containers <20',90,Other General Cargo,Inwards,41,0,0,55.955811,-3.002736,,
2001,Forth,99,Other general cargo & containers <20',90,Other General Cargo,Outwards,44,0,0,55.955811,-3.002736,,
2001,Forth,100,All Main Freight,0,Main Freight,Inwards,396,40,69,55.955811,-3.002736,,
2001,Forth,100,All Main Freight,0,Main Freight,Outwards,436,50,85,55.955811,-3.002736,,
2001,Fowey,1,All Cargo,1,All Cargo,Inwards,12,0,0,50.3357786,-4.6365952,,
2001,Fowey,1,All Cargo,1,All Cargo,Outwards,1524,0,0,50.3357786,-4.6365952,,
2001,Fowey,19,Other liquid bulk products,10,Liquid Bulk,Outwards,0,0,0,50.3357786,-4.6365952,,
2001,Fowey,29,Other dry bulk,20,Dry Bulk,Inwards,12,0,0,50.3357786,-4.6365952,,
2001,Fowey,29,Other dry bulk,20,Dry Bulk,Outwards,1524,0,0,50.3357786,-4.6365952,,
2001,Glensanda,1,All Cargo,1,All Cargo,Inwards,3,0,0,56.5664942,-5.5683994,,
2001,Glensanda,1,All Cargo,1,All Cargo,Outwards,5468,0,0,56.5664942,-5.5683994,,
2001,Glensanda,13,Oil products,10,Liquid Bulk,Inwards,1,0,0,56.5664942,-5.5683994,,
2001,Glensanda,29,Other dry bulk,20,Dry Bulk,Inwards,2,0,0,56.5664942,-5.5683994,,
2001,Glensanda,29,Other dry bulk,20,Dry Bulk,Outwards,5468,0,0,56.5664942,-5.5683994,,
2001,Glensanda,99,Other general cargo & containers <20',90,Other General Cargo,Inwards,0,0,0,56.5664942,-5.5683994,,
2001,Goole,1,All Cargo,1,All Cargo,Inwards,2040,37,67,53.70068601,-0.869895988,,
2001,Goole,1,All Cargo,1,All Cargo,Outwards,593,33,61,53.70068601,-0.869895988,,
2001,Goole,19,Other liquid bulk products,10,Liquid Bulk,Inwards,25,0,0,53.70068601,-0.869895988,,
2001,Goole,19,Other liquid bulk products,10,Liquid Bulk,Outwards,7,0,0,53.70068601,-0.869895988,,
2001,Goole,21,Ores,20,Dry Bulk,Inwards,9,0,0,53.70068601,-0.869895988,,
2001,Goole,21,Ores,20,Dry Bulk,Outwards,5,0,0,53.70068601,-0.869895988,,
2001,Goole,22,Coal,20,Dry Bulk,Inwards,4,0,0,53.70068601,-0.869895988,,
2001,Goole,23,"Agricultural products (eg grain, soya, tapioca)",20,Dry Bulk,Inwards,161,0,0,53.70068601,-0.869895988,,
2001,Goole,23,"Agricultural products (eg grain, soya, tapioca)",20,Dry Bulk,Outwards,39,0,0,53.70068601,-0.869895988,,
2001,Goole,29,Other dry bulk,20,Dry Bulk,Inwards,177,0,0,53.70068601,-0.869895988,,
2001,Goole,29,Other dry bulk,20,Dry Bulk,Outwards,6,0,0,53.70068601,-0.869895988,,
2001,Goole,31,20' freight units,30,Lo-Lo,Inwards,103,8,8,53.70068601,-0.869895988,,
2001,Goole,31,20' freight units,30,Lo-Lo,Outwards,88,7,7,53.70068601,-0.869895988,,
2001,Goole,32,40' freight units,30,Lo-Lo,Inwards,424,22,43,53.70068601,-0.869895988,,
2001,Goole,32,40' freight units,30,Lo-Lo,Outwards,134,19,38,53.70068601,-0.869895988,,
2001,Goole,33,Freight units >20' & <40',30,Lo-Lo,Inwards,37,2,2,53.70068601,-0.869895988,,
2001,Goole,33,Freight units >20' & <40',30,Lo-Lo,Outwards,1,0,1,53.70068601,-0.869895988,,
2001,Goole,34,Freight units >40',30,Lo-Lo,Inwards,103,6,14,53.70068601,-0.869895988,,
2001,Goole,34,Freight units >40',30,Lo-Lo,Outwards,30,7,15,53.70068601,-0.869895988,,
2001,Goole,54,Import/Export motor vehicles,50,Ro-Ro Self-Prop,Outwards,0,0,0,53.70068601,-0.869895988,,
2001,Goole,91,Forestry products,90,Other General Cargo,Inwards,340,0,0,53.70068601,-0.869895988,,
2001,Goole,91,Forestry products,90,Other General Cargo,Outwards,0,0,0,53.70068601,-0.869895988,,
2001,Goole,92,Iron and steel products,90,Other General Cargo,Inwards,407,0,0,53.70068601,-0.869895988,,
2001,Goole,92,Iron and steel products,90,Other General Cargo,Outwards,220,0,0,53.70068601,-0.869895988,,
2001,Goole,99,Other general cargo & containers <20',90,Other General Cargo,Inwards,251,0,0,53.70068601,-0.869895988,,
2001,Goole,99,Other general cargo & containers <20',90,Other General Cargo,Outwards,63,0,0,53.70068601,-0.869895988,,
2001,Goole,100,All Main Freight,0,Main Freight,Inwards,667,37,67,53.70068601,-0.869895988,,
2001,Goole,100,All Main Freight,0,Main Freight,Outwards,253,33,61,53.70068601,-0.869895988,,
2001,Great Yarmouth,1,All Cargo,1,All Cargo,Inwards,512,0,0,52.5729799,1.737455881,,
2001,Great Yarmouth,1,All Cargo,1,All Cargo,Outwards,154,0,0,52.5729799,1.737455881,,
2001,Great Yarmouth,13,Oil products,10,Liquid Bulk,Inwards,120,0,0,52.5729799,1.737455881,,
2001,Great Yarmouth,19,Other liquid bulk products,10,Liquid Bulk,Inwards,0,0,0,52.5729799,1.737455881,,
2001,Great Yarmouth,19,Other liquid bulk products,10,Liquid Bulk,Outwards,0,0,0,52.5729799,1.737455881,,
2001,Great Yarmouth,21,Ores,20,Dry Bulk,Inwards,0,0,0,52.5729799,1.737455881,,
2001,Great Yarmouth,21,Ores,20,Dry Bulk,Outwards,0,0,0,52.5729799,1.737455881,,
2001,Great Yarmouth,22,Coal,20,Dry Bulk,Inwards,6,0,0,52.5729799,1.737455881,,
2001,Great Yarmouth,23,"Agricultural products (eg grain, soya, tapioca)",20,Dry Bulk,Inwards,34,0,0,52.5729799,1.737455881,,
